"きたのやまにすむおかたは、いだいだわ！
わたしたちを、ふたたび
こんなに　大きくしてくださったの。
そのおんに　むくいるためにも
ここからさきは　とおさないっ！！
",129,"How great the one 
living in the North
is.
He made us big again
and we are very 
grateful.
We can't let you
pass here because we
are showing our 
respect for him.

",177,"The great [lo]rds of [the]
nor[the]rn mounta[in] made
us [thi]s [si]ze once aga[in].



For [the] debt we owe
[the]m, I w[ill] not [le]t you
pass[!!]



","The [lo]rds of [the] nor[the]rn
mounta[in] are very
generous. They['v]e h[el]ped
us become [la]rge and
powerf[ul] once aga[in].

In grat[it]ude, we['v]e
p[le]dged to protect [the]m
from [in]vaders.



","The gentlemen living at the northern mountain are great! They helped us become this large once again. To repay this debt, we won't allow you to pass beyond here."
"われわれは、いちど　ぜつめつしかけた
ティラノサウルスだが、
きたのやまにすむおかた　によって、
ぜつめつから　すくってもらったのだ！
そして、われわれを”たいせつなせんぞ”
と　いって、やさしくしてくれるのだ！",186,"We were nearly to
the point of 
extinction, but the
one living in the 
North saved us.
He made us into a
very important 
ancestor.
",141,"We tyrannosaurs were
on [the] br[in]k of
ex[ti]nc[ti]on, but we were
saved by [the] [lo]rds of
[the] nor[the]rn mounta[in]!

They ca[ll]ed us “honored
ancestors[,”] and treated
us k[in]d[ly]!



",">grr< We Tyrannosaurs
were brought back from
[the] br[in]k of ex[ti]nc[ti]on by
[the] [lo]rds of [the] nor[the]rn
mounta[in]… [the]y c[al][le]d us
an “honored ancestor[.”]
Th[is] “k[in]dness” [the]y
showed [is] [str]ange to
us… but we w[ill] repay [it]!


D[ie][!!]
","We are the tyrannosaurs who were beginning to become extinct, but because of the gentlemen living at the northern mountain, we were saved from extinction! Then, they called us an “honored ancestor”!"
"
さむい…さむい………。

あれ？　きみは　だれだい？
みかけないね。

ぼくは、エデンへつうじるどうくつの
もんばんの”クロマニヨン”っていうんだ。

えん人のなかまだったんだけど、
”たいもう”がすくないことと、”あたまが
いい”というだけで　きらわれもの……。
ひとりぼっちのぼくを　すくってくれたのは
このどうくつに　いらっしゃるおかたさ！

ここは、どうしてもとおすな！って
いわれているから、わるいけど
なかには、いれてあげないよ！！",368,"
It is cold, very cold.

Who are you?
I've never seen you
before.
I am Cro-Maine. I am
the guardian of this 
cave which leads to 
Eden.


Once I belonged to
the Monkey-Human tribe
but they didn't like
me because I had less
hair and was smarter
than the rest.
When I was alone, one
being in the cave 
treated me very well.
He ordered me not to
let anyone pass here
so I can't let you
in.

",416,"C[ol]d… C[ol]d…

Oh, who are you? I
haven['t] seen you
around here.

I'm Cro-Magnon, [the]
gatekeeper of [the] cave
[tha]t [le]ads to Eden.



I was one of [the]
Sim[ia]ns, but s[in]ce I'm
fur[le]ss and c[le]ver, I'm
an outcast…


When I was [al]one, [it] was
[the] [lo]rds of [thi]s cave
who h[el]ped me!



I was t[ol]d not to [le]t
anyone [thr]ough, no
ma[tt]er what.

So, too bad…
I won['t] [le]t you [in][!!]
","It['s] c[ol]d…
It['s] re[al][ly] c[ol]d…

You [the]re! Who are you?
I haven['t] seen you
around here.
I'm Cro-Magnon, [the]
guard[ia]n of [the] cave
[tha]t [le]ads to Eden.



I was one of [the] To[ol]-
Users once, but I
never f[el]t w[el]come w[it]h
[the]m… too much bra[in]
and not enough h[ai]r,
you know?
I made my way a[lo]ne to
[thi]s cave… and here, I
was g[iv]en a home.



Unfortunate[ly], I['v]e
been t[ol]d not to [le]t
anyone [in], under any
[ci]rcumstances. Now go
away, or I['ll] knock
you o[ff] [thi]s mounta[in]!","Bored?

I was hated

Salvation from my solitude came from within this cave"
"
なぜ、はいってきたのだ！？

われわれは、きょうりゅうぜつめつから
いきのび、進化をつづけてきたしゅぞくの
”きょうりゅう人”だ。
そして、てんがあたえたもうた、このクリス
タルを　ゆいいつ　つかいこなせるしゅぞく
なのだ。
このクリスタルは　きけんだ！
われわれは、これをはやく　ふういんしなけ
ればならない。
ふういんするまでは、なにものも
エデンへとおすわけにはいかぬ！
かえれっ！
かえらねば、
このクリスタルのおそろしさを
おもいしることになるぞ！！",371,"
Why did you come in?

We are the Dino-People.
We escaped extinction
and evolved.
We are the only ones
who use the crystal.

It is too dangerous
to keep this crystal.

We must seal off the
crystal immediately.

Until then no one may
enter Eden.


Go home.

If you don't go home
you will regret 
staying here!",333,"What are you do[in]g [in]
here[?!]




We are [the] Saur[ia]ns, a
race [tha]t con[ti]nued
to ev[ol]ve a[ft]er sur[vi]v[in]g
[the] ex[ti]nc[ti]on of [the]
d[in]osaurs.

And our race a[lo]ne may
command [the]se Cryst[al]s
granted to us by [the]
heavens.


The Cryst[al]s are
dangerous! We must se[al]
[the]m away qu[ic]k[ly].
Unt[il] [the]y are se[al]ed,
none may pass [in]to
Eden.
Turn back[!!]
Lest you turn back,
you sha[ll] be cowed by
[the] m[ig]ht of [the] Cryst[al]s!


","What are you do[in]g [in]
here[?!]




Th[is] cave has been [the]
ancestr[al] home of [the]
Saur[ia]ns ever s[in]ce [the]
ex[ti]nc[ti]on of most of
our d[in]osaur ancestors.

And we [al]one have been
g[iv]en mastery of [the]se
Cryst[al]s.



But [the] Cryst[al]s have
become dangerous! Our
gods have [in]structed us
to se[al] [the]m away as
qu[ic]k[ly] as pos[si]b[le].

Unt[il] [the] se[al] [is] secure,
[the] way to Eden [is]
[in]acces[si]b[le]!

Go back wherever
you came from.
If you don['t] [le]ave, we
w[ill] have to teach you
how dead[ly] [the] Cryst[al]s
can be!


","Why are you entering? We are the tribe of “dinosaur people” who continued to evolve after surviving the extinction of the dinosaurs.

And, only our tribe can use these crystals granted us by heaven. [What is “mouta”??]

But the Crystals are dangerous! We have to seal them quickly!

Until they're sealed, we've decided that no one will pass through into Eden. Get out!

If you don't leave, you'll come to realize the dreadfulness of the Crystals!!"
"おまえか……。
ガイアのみちびきによって　エデンへ
むかおうとしている　せいぶつは……。
おれは、このどうくつにすむ
きょうりゅう人があつめたクリスタルを
くいまくって進化した
しじょうさいきょうの　せいぶつ、
ボルボックス！

エデンへいき、ガイアのパートナーとなり
みらいをしはいできる、えらばれた
せいぶつは、このオレさまだ！
ゲッ、ゲッ、ゲッ……
ざんねんだな………。
おまえの進化のたびも　ここまで！
おまえが、むかうのは　エデンではなく……



　　　　　”じごく”だ！！
",418,"You are the one trying
to obtain entrance 
into Eden with help 
from Gaia.


I am Bolbox, the
strongest creature in
this world.
I have evolved into a
caveman by eating the
crystals the Dino-
People have collected.


I will go to Eden.
I am the most suitable
partner for Gaia,
together we will rule
the future.

I've got some bad news
for you. You will not
make it to Eden.
This is the end of
your journey.
",434,"You…

The creature who [str][iv]es
for Eden, under Ga[ia]['s]
gu[id]ance…

I have consumed [the]
Cryst[al]s ga[the]red by [the]
Saur[ia]ns who [li]ve [in] [thi]s
cave, and ev[ol]ved…


And now I, V[ol]vox,
am [the] [str]ongest
creature ever to [li]ve!



The chosen creature
who w[ill] enter Eden,
become Ga[ia]['s] partner,
and r[ul]e [the] future…
[is] me[!!]

Heh heh…
Unfortunate[ly], your
ev[ol]u[ti]onary journey [al]so
ends here.
And [it] has [le]d you not
to Eden…


     …but to He[ll][!!]



","You…

The one whom Ga[ia] has
been guid[in]g toward
Eden…

For many ages, I have
been grow[in]g and feed[in]g
on [the] Cryst[al]s c[ol][le]cted
[in] [thi]s cave by [the]
Saur[ia]ns…

And I, V[ol]vox, am now
[the] [ul][ti]mate ev[ol]u[ti]onary
form.



At [la]st, [the] [ti]me has
come for me to enter
Eden, c[la]im Ga[ia] for my
own, and contr[ol] [thi]s
wor[ld]['s] future forever.
Heh heh…
Unfortunate[ly]… [the] end
of your ev[ol]u[ti]onary
journey [is] [al]so imm[in]ent.

But your des[ti]na[ti]on
won['t] be Eden…


    It w[ill] be He[ll][!!]



","You... the creature who's been trying to get to Eden with Gaia's guidance...

I, Volvox, evolved into the most powerful creature ever by devouring the crystals the dinosaur people collected in this cave. (史上最強)

The one who will go to Eden, become Gaia's partner, and dominate the future is... ME!

Ge ge ge...
It's unfortunate. The end of your evolution too is from here. Your traveling has not been toward Eden...

It's hell!"
"
ガイアです。

きびしい　”しぜんの　おきて”を
いきぬき、ついに
エデンへ　きて　くれましたね。
あなたは、”しれん”に　かちました。
そして、わたしの　きたいに
こたえてくれました。
これで、”じゃくにく　きょうしょく”の
時代も　おわりを　つげることが
できるでしょう……。
さて、これから　どんな”みらい”が
まちうけているのでしょう？　それは
わたしにも　わかりません。
だって、それを　つくって　いくのは
わたしと、”あなた”ですからね！


　　　　さあ！　たびだちましょう！


　”みらい”は　わたしたちの　ものです！
",401,"
I am Gaia.

Finally you have 
reached Eden.
You have passed a
severe test of nature.


You have completed
the trial: ""Survival
of the fittest"".
Our future is before
us. We can control our
destiny.
Let's continue our
journey.
",245,"

      Th[is] [is] Ga[ia].



You have surv[iv]ed [the]
cru[el] [la]ws of nature and
come to me [in] Eden at
[la]st.


You have comp[le]ted [the]
tr[ia]l and f[ul]f[ill]ed my
expecta[ti]ons.



Perhaps [thi]s marks [the]
end of [the] age of “eat
or be eaten”…



And now, what sort of
future awa[it]s? Even I
do not know.



For [al]ong w[it]h me, you
w[ill] be [the] creator of
[tha]t future.




  Now, [le]t us be off!

  The future [is] ours!


","It['s] me… Ga[ia].





F[in][al][ly]… you can rest
from [tho]se merc[il]ess
[la]ws of Nature here
[in] Eden. You surv[iv]ed
[the] tri[al]… just as I
hoped you wo[ul]d.
Maybe [thi]s w[ill] f[in][al][ly]
mean an end to [the]
[str]ong [al]ways eat[in]g
[the] weak? I don['t]
know…

We[ll], what k[in]d of
future do you [thi]nk we
co[ul]d try to create
as an [al]terna[ti]ve?


I don['t] know [the]
answers, any more [tha]n
you do…
But… I [thi]nk you can
be trusted w[it]h [the]
de[ci][si]on.
Anyway![#10]
Let['s] get started!

We['ll] bu[il]d [the] future…

    …toge[the]r.",“What kind of future should we look forward to now? I don't know either. Because the one making it will be 'you'! Anyway! Let's set out! The future is ours!”
"クジラぞく　おうさま
「ありがとう。ラーゴンぞくを
　たおして　くれたんじゃね。
　かれらは、クリスタルのカを
　あやまったほうこうに　つかって
　うみを　しはいしようとしていたので
　しんぱい　しておったのじゃが………。
　きみのおかけで、それもなくなり
　ひとあんしんじゃ！
　どうやら　きみは
　なにかにみまもられた
　えらばれし　せいぶつのようじゃな？
　きみなら、あのクリスタルのカによって
　くるってしまった　せかいを
　すくうことができるじゃろう！
　エデンのやまの　くもを
　われわれの　ねんカで
　ふきとばしてあげようぞ！
　さあ！　りくにもどられい！


　ふたたび　ちじょうで　たたかえる
　からだに　もどしてあげようぞ！」
",515,"Whale King:
""Thank you for
defeating the Rogons.
I was afraid they
would continue ruling
the sea by using
the power of the 
crystal. I am very
relieved.
I wonder if you are
the chosen one. Can
you save this world
created by the
crystal?

We will blow the cloud
over the mountain in
Eden away using our
will power.



Go back to the land.

I will give you a new
body so that you can
fight on land again.""",431,"K[in]g of [the] Wha[le]s:
“Thank you for
 defea[ti]ng [the] Lagons.



 We feared [the]y wou[ld]
 m[is]use [the] power of [the]
 Cryst[al]s and r[ul]e [the]
 sea… but you have
 re[li]eved us of [tha]t
 fear.
 It seems you have
 been chosen for some
 spe[ci][al] protec[ti]on…
 Perhaps you can save
 [thi]s wor[ld] tw[is]ted by [the]
 power of [the] Cryst[al]s!
 We w[ill] c[le]ar [the] c[lo]uded
 mounta[in] of Eden w[it]h
 our ment[al] powers.



 Return now to [the]
 shore!

 We w[ill] return you
 to a body ab[le]
 to f[ig]ht on [la]nd[.”]
","Thank you for defeat[in]g
[the] Lagons.




We feared [tha]t [the]y wo[ul]d
m[is]use [the] power of [the]
Cryst[al]s and dom[in]ate [the]
sea… but we can brea[the]
eas[il]y aga[in] [tha]nks to
you!
You seem to be favored
by some power… maybe
you w[ill] be ab[le] to put
r[ig]ht every[thi]ng [tha]t
has been tw[is]ted by [the]
Cryst[al]s.
W[it]h our w[ill]power, we
can c[le]ar away [the]
c[lo]uds shroud[in]g [the]
mounta[in] [tha]t guards [the]
way to Eden.
Also…
Your des[ti]ny [li]es on [the]
[la]nd, I be[li]eve. We w[ill]
restore you to your
former body.


","“telekinesis”?

“Go back to the land. We will return you to a body that can fight on land.”"
"クラゲ
「おっ！？　また　あたらしい　さかなが
　うまれたようだな。
”じゃくにく　きょうしょく”のせかいへ
　ようこそ！

　おい！　そこの　しんじん！
　このせかいの　おきてを　よーく
　きいておくんだな！
　このせかいは、とにかく
　”いきるために　たたかって　たべる！”
　”ぜんしん　あるのみ！”　そして
　”進化して　つよくなる！”
　それだけさ！

　どーだ！？　きびしい　せかいだろ？
　ビビッたかっ！？

　あまっちょろい　なんじゃくやろうは
　あっ！というまに　ぜつめつさ！

　あんたは　どうかな？
　　　　　しんじんさん？
　　　　　　　　　ヘッヘッヘーー！",449,"Jellyfish:
""What! We have another
newcomer?""
Welcome to the world,
where the rule is only
the fittest shall
survive.
Look newcomer!

You better listen to
the rules of this
world.
There are the three.
One- ""Fight for
survival and
for food.""
Two- ""Only move
forward never back.""



Well, this is a very
dangerous world
isn't it?

Are you afraid of it?

The weak and flabby
will be easy to
defeat.
What about you,
newcomer?
",494,"Je[ll]yf[is]h:
“Oh[?!] It['s] ano[the]r
 newborn f[is]h!
 W[el]come to [the] wor[ld] of
‘eat or be eaten’!

 Hey, you newb[ie]! You['d]
 be[tt]er [le]arn [the] [la]ws of
 [thi]s wor[ld] rea[ll][ll]y we[ll]!

 Bas[ic]a[ll]y, [in] [thi]s wor[ld]…

‘F[ig]ht and eat to
 surv[iv]e[!’]
‘Keep mov[in]g forward[!’]
 And…
‘Ev[ol]ve and get
 [str]onger[!’] That['s] a[ll]!
 So? Cru[el] wor[ld], huh?

 You ge[tt][in]g scared[?!]



 Wimps who can['t] take [it]
 w[ill] go ex[ti]nct before
 [the]y even have [ti]me to
 scream!


 And you?
   …Newb[ie]?
     Heh heh heh…



","Aw… [it]['s] ano[the]r newb[ie]
f[is]h[ie]!

W[el]come to [the] wor[ld]
where [the] [str]ong eat [the]
weak, [li][tt][le] f[is]h[ie]!
Hey, you! Hey, newb[ie][--]
pay a[tt]en[ti]on!
You['d] be[tt]er [li]sten
reee[al][ly] we[ll] to [the] [la]ws
of [thi]s wor[ld]!
Here [the]y are!
#1[--]If you wanna [li]ve…
  you go[tt]a [fi]ght and
  eat!



#2[--]You go[tt]a keep
  mov[in]g forward!




#3[--]You go[tt]a keep
  ge[tt][in]g [str]onger!




And… [tha]t['s] a[ll]!

So… whaddaya [thi]nk?
B[ig] scary wor[ld] for a
[li][tt][le] f[is]h[ie], huh?

Wide-eyed wuss[ie]s get
wiped out [in] [the] >snap<
of a tentac[le] here!
Is [tha]t gonna be you…
newb[ie]?
Heh heh heh… >snap<","“Hey! Looks like another new fish was born!”

“'In order to live, fight and eat!” 'Nothing but progress!' 'Evolve and become strong!'”

“Optimistic weaklings go extinct in the time it takes to say 'Ah!'”"
"おい！　スゴイだろ！
それが”えれべえたあー”というものだ！

のって、いきたいほうこうを　えらぶだけで
いどうできる　スグレモノさ！

ひがしのたいりくに　すむ　せいぶつに
つくりかたを　おしえてもらったんだぞ！
いいだろ？",215,"Are you surprised?
This is a special
elevator.
If you choose the
direction, it will
take you there
automatically.


This is a very
convenient device.

The creature living
in the East taught me
how to make this.",226,"Hey! Isn['t] [thi]s great?
Th[is]['s] ca[ll]ed an
“e[le]verator”!



You just get on and
choose [the] way you want
to go! It['s] a handy-
dandy mover!


We learned how to make
'em from [the] creatures
who [li]ve on [the] eastern
con[ti]nent! Neat, huh?


","Hey, check [thi]s out!
Th[is] [thi]ng [is] c[al][le]d an…
“eve[le]rater”! It['s] a
reaa[al][ly] spe[ci][al] to[ol]
[tha]t['ll] take you [in] any
direc[ti]on you want!
I [le]arned how to make [it]
by watch[in]g [tho]se w[ei]rd
creatures on [the]
eastern con[ti]nent go
up-down-up-down [in] [the]m
so much!
Isn['t] [it] n[if]ty[?!] >uk<





",The creatures who live on the eastern continent taught us how to make it.”
"それでは、いきものたちが　じょうりく
しきった時代まで、”時のとびら”を
つかって、まいりましよう。",82,"Let us go to the Era
when the creatures
reached land. We shall
use the Time-Trans.

",91,"And now, [le]t us use [the]
Time Gate to v[is][it] an
age when [li]fe has come
ashore.


",,
"
　　　　　TｅXT　８４",16,"I congratulate you
on passing through the
protected land. But 
this is the final 
area.
I am the strongest
of the Ikustega 
family. I am....
Debustega.

Bu.. Bu..


Did you laugh at me?

Do you think my body
looks funny?
I know you are 
laughing at me.
You make me very 
angry!
I am going to
defeat you!
",329,,,
"
　　　　　TｅXT　８５",16,"I congratulate you
on passing through the
protected land. But 
this is the final 
area.
I am the strongest
of the Ikustega 
family. I am....
Debustega.

Bu.. Bu..


Did you laugh at me?

Do you think my body
looks funny?
I know you are 
laughing at me.
You make me very 
angry!
I am going to
defeat you!
",329,,,
"
　　　　　TｅXT　８６",16,"I congratulate you
on passing through the
protected land. But 
this is the final 
area.
I am the strongest
of the Ikustega 
family. I am....
Debustega.

Bu.. Bu..


Did you laugh at me?

Do you think my body
looks funny?
I know you are 
laughing at me.
You make me very 
angry!
I am going to
defeat you!
",329,,,
"
　　　　　TｅXT　８７",16,"I congratulate you
on passing through the
protected land. But 
this is the final 
area.
I am the strongest
of the Ikustega 
family. I am....
Debustega.

Bu.. Bu..


Did you laugh at me?

Do you think my body
looks funny?
I know you are 
laughing at me.
You make me very 
angry!
I am going to
defeat you!
",329,,,
"
　　　　　TｅXT　８８",16,"I congratulate you
on passing through the
protected land. But 
this is the final 
area.
I am the strongest
of the Ikustega 
family. I am....
Debustega.

Bu.. Bu..


Did you laugh at me?

Do you think my body
looks funny?
I know you are 
laughing at me.
You make me very 
angry!
I am going to
defeat you!
",329,,,
"
　　　　　TｅXT　８９",16,"I congratulate you
on passing through the
protected land. But 
this is the final 
area.
I am the strongest
of the Ikustega 
family. I am....
Debustega.

Bu.. Bu..


Did you laugh at me?

Do you think my body
looks funny?
I know you are 
laughing at me.
You make me very 
angry!
I am going to
defeat you!
",329,,,
"よくぞ、まもりのとちを
とっぱしてきたなっ！　ほめてやるっ！
しかし、おまえも　ここまでだっ！
おれは、さいきょうのイクチオステガ
その名も………

　　デブチオステガ　さまだあーーーっ！
　　ブブーーーッ！！

ん………？
いま、おまえわらったな！？

おれが、デブなのを　わらったな？
いや、ぜったい　わらった！
あーーーーーん、くやしいよおーー！
やっつけて　やるうっ！！！
ブーーーー！
",282,"I congratulate you
on passing through the
protected land. But 
this is the final 
area.
I am the strongest
of the Ikustega 
family. I am....
Debustega.

Bu.. Bu..


Did you laugh at me?

Do you think my body
looks funny?
I know you are 
laughing at me.
You make me very 
angry!
I am going to
defeat you!
",329,"You have done we[ll] to
break [thr]ough to our
sacred [la]nds! I sa[lu]te
you!
However, [thi]s [is] as far
as you go!
I am [the] m[ig]h[ti]est of
Ich[thy]ostega!

I am [the] one ca[ll]ed…



     Fa[tt]hyostega[!!]

      >bubuuuu<


…Huh? Are you [la]ugh[in]g[?!]





You['r]e [la]ugh[in]g at me
be[in]g a “fa[tt]y[,”] r[ig]ht?

Ugh, I knew [it][!!]


Ohhhh, I hate [tha]t so
much[!!]

You are go[in]g down[!!]

>buuuuu<
",,
"へへへ……。
とんで　ひにいる　なつの虫　とは、
あんたのことでゲスな！
おとなしく、われわれ　コン虫類の
いうことをきけばよいものを……。


ハチクイーン　さまあ！！
",115,"You are a failure.
You should have 
listened to our
orders.



Hail Queen-Bee!
",89,"Heh heh heh…
The summer bug [le]aps
[in]to the f[la]me…

Had you on[ly] obeyed us…

Ha[il] [the] Bee Queen[!!]





","Hehehe…

Into [the] f[la]me [li]ke a
summer bug… perfect!


Be[tt]er for you, had you
kept your head [in] [the]
sand, ehehe…



Her Majesty [the] Bee
Queen w[ill] see you now!




",
"あなたね……。
わたしのダンナ、ハチキングをたおした、
両せい類とは……。
おかげで、コン虫せかいの　ちつじょは
ボロボロだわ……。

わたしたちだけ、ボロボロになるのは
ふこうへいよね……。あなたたち両せい類も
ボロボロになってもらわなくちゃねえー…。
でも、はじめに　ボロボロになって
もらうのは………………

おまえからだっ！！
ダンナのかたきっ！
おもいしれーーーーっ！！！",273,"It was you, 
Amphibian, who
defeated my husband
the King-Bee.
You have destroyed
the laws of our Insect
society.


I feel it was unfair
that only our society
be destroyed!
The Amphibians must
be destroyed too.
I shall destroy you
first for defeating
my husband.
",281,"So… you['r]e [the] amp[hi]b[ia]n
who defeated my
husband [the] Bee K[in]g?



Because of you, [in]sect
soc[ie]ty has been torn
apart…



Is [it] f[ai]r for on[ly] us to
be torn apart? Sho[ul]dn['t]
you amp[hi]b[ia]ns be torn
apart as we[ll]?
So, I['ll] beg[in] by tear[in]g
apart…
…your body[!!]

Fe[el] my husband['s]
vengeance[!!]


","Ah, [it]['s] you[--][the]
amp[hi]b[ia]n who defeated
[the] Bee K[in]g.
You['v]e torn apart our
[in]sect soc[ie]ty, you
know.
It['s] hard[ly] right for
you amp[hi]bians to
[lo]unge around [in] comfort
wh[il]e we [str]ugg[le] and
turn on one ano[the]r…

Your verdant [la]nds
sho[ul]d be torn apart as
we[ll], don['t] you [thi]nk?



But I [thi]nk [the] [fi]rst
[thi]ng I sho[ul]d tear
apart…



…[is] your s[li]my body[!!]

Fe[el] my husband['s] pa[in]!



",
"ゲコッ、ゲコッ！！


げんしママガエル
「ちょっと！　あんたね！
　うちのこどもたちを　おどかしたのは！？
　ははあ……。　さては、しらないな？
　わたしたちが、ハ虫類たちにさえも
　おそれられている……
”げんしガエル　と　そのファミリー”
　だっていうことを！

　おもいしらせて　あげるわ！
　いでよ！！
　わたしのあいする　ベィベェーたちっ！",257,"
Ribit, ribit...

Mother of Prime frog:
""Is it you who scared
my children?
Well, you must not
know... We are the
Prime frog family.
Even reptiles fear us.


I will teach you a
lesson. Attack, my
children! Attack!""",229,">r[ib]b[it]< >r[ib]b[it]<





Proto-frog mo[the]r:
“H[ol]d on… Are you [the]
 one who was [thr]eaten[in]g
 the ch[il]dren[?!]


 Ha ha…
 Then you don['t] know!

 Even rep[ti][le]s are
 scared of [the]
 Proto-frog Fam[il]y!
 We['ll] make sure you
 remember!
 Come, my b[el]oved
 bab[ie]s[!!]”


",">[rib]b[it]< >[rib]b[it]<

“Wa[it] a m[in]ute… aren['t]
 you [tha]t rep[ti][le] who was
 chas[in]g my bab[ie]s?

 Ha! Didn['t] you know?
 The Froggy Fam[il]y are
 [the] ones who chase [the]
 rep[ti][le]s!


 We['ll] just have to
 demon[str]ate!

 Go, my be[lo]ved bab[ie]s!
 S[li]me [tha]t rep[ti][le][!”]

",Primeval frogs
"バルキテリウム
「イエティ　から　のがれてきたのは
　いいけれど………
　ホにゅう類　の　ぼくらには
　さばくの　あつさは
　ちょっと　つらすぎるよ………。」",127,"Balrium:
""Even though we 
escaped the Yeti,
it is too hot for us
Mammals to survive
here in the desert.""",111,"B[al]uc[hi][the]r[iu]m:
“Ge[tt][in]g away from [the]
 Ye[ti] [is] great…
 but [the] desert heat [is]
 a [li][tt][le] hard on
 mamm[al]s [li]ke us[.”]
",,
"むぼうにも、”サンソ”のない　せかいに
とびこんだ　あなたは、
チッソクし　してしまいました……。",60,"You recklessly jumped
into a world without
oxygen and passed
away.

",75,"You [le]apt care[le]ss[ly] [in]to
a wor[ld] w[it]hout oxygen,
and d[ie]d of suffoca[ti]on.



",,Died by suffocation
"ツノ　の　たいきゅうカ　が
げんかいを　こえて
　　　　　　　おれてしまった！",57,"The horn couldn't
withstand the power
and broke.",52,"The horn was damaged
beyond rep[ai]r…
  and broke.



","The horn was on[ly] [str]ong
enough for a few so[li]d
rams…
  …and [the]n [it] broke.


","The limits of the horn's endurance were exceeded, and it broke."
"ヒソヒソごえ　A
「けっきょく……、　われわれのこころみは
　うらめに　でてしまいましたね……。」
ヒソヒソごえ　B
「ウム…。　あのほしの　せいぶつ進化に
　てをくだそうとした　われわれの、
　とんだ　おもいあがりだったようだ…。
　ほんとうに、わるいことを
　してしまった……。　ションボリ……。」
ヒソヒソごえ　A
「でも、もう　あんしんですね！
　かれらは、きっと　われわれの
　きたい　いじょうに
　すばらしい”せいぶつ”に
　なってくれますよ！」
ヒソヒソごえ　B
「そうだな！　これからは、かれらが
　ほんとうに　こまったときにだけ
　よき、アドバイスをして　あげよう。
　そして、いつまでも　あたたかく
　みまもり　つづけて　あげよう！」
ヒソヒソごえ　B
「そう。われわれの”かせい　ぶんめい”が
　つづくかぎり………。」",603,"Whisper A:
""After all our 
attempts we were not
successful.""


Whisper B:
""That is correct. It
was our pride and I am
very sorry we 
intervened in the
evolution of this
planet.""


Whisper A:
""I think it is okay
now. They can become
even better creatures
now than we ever
expected!""
Whisper B:
""You are right.
We should advise them
only if they have a 
real problem.
We should watch over
them with a kindness.""


Whisper A:
""It shall be done.
We will do this until
our culture has 
developed on Mars.""
",538,"Wh[is]per A:
“So [in] [the] end, our
 efforts back[fi]red on
 us…”


Wh[is]per B:
“Mmm… Tak[in]g ev[ol]u[ti]on on
 [tha]t p[la]net [in]to our own
 hands… how arrogant
 of us. It was tru[ly]
 wrong. >s[ig]h<”
Wh[is]per A:
“But [it]['s] over now! L[if]e
 [the]re w[ill] sure[ly] grow
 wonderf[ul] beyond our
 dreams[!”]

Wh[is]per B:
“Indeed! From now on,
 [le]t us adv[is]e [the]m on[ly] [if]
 [the]y seem [in] d[ir]e need,
 and [al]ways keep watch
 over [the]m fond[ly][!”]
Wh[is]per B:
“It sha[ll] be so, for so
 [lo]ng as Mar[ti]an
 c[iv][ili]za[ti]on con[ti]nues…”


","A:
“So, [ul][ti]mate[ly]… we
 caused [the] very prob[le]m
 we were try[in]g to
 s[ol]ve[.”]

B:
“…ahh… how conc[ei]ted…
 to [thi]nk our h[el]p was
 necessary.
 What happened [the]re
 was too ter[rib][le]…”
A:
“But [thi]ngs seem to be
 improv[in]g [the]re now,
 r[ig]ht?


 I [thi]nk [the]y can st[ill]
 ev[ol]ve to become [the]
 wonderf[ul] n[ei]ghbors
 we hoped for[!”]


B:
“…[in]deed…
 Henceforth, we sha[ll]
 observe [the]m, gent[ly]
 and safe[ly], from [thi]s
 d[is]tance…
 …and adv[is]e [the]m on[ly]
 [in] [the] most dire of
 [ci]rcumstances…

 …

 …and cont[in]ue to
 deve[lo]p our own Mar[ti]an
 c[ul]ture…

 …unt[il] [the] day we cease
 to make such errors…”","“Ultimately, the experiment led to the opposite effect.”

“Our trying to help the creatures of that planet was terribly conceited. We've done a really bad thing. Sadness.”

“But we can be relieved now! They'll surely become wonderful creatures beyond our expectations!”

“That's right! From now on, we'll only give them advice when they're really stumped. And we'll always keep watching them warmly. Yes, and continue 'Martian culture' as much as we can.”"
"かとうせいぶつが
しんにゅう　してきたぞーーー！！
",49,"Lower creatures are
invading.
",34,"A [lo]wer creature got [in][!!]





","It['s] mak[in]g a mess
everywhere! Catch [it]!




",“An inferior creature has trespassed!”
"ティラノサウルス
「うわぁ！　　イエティがきたぞー！

　な、なんだ……。
　ちがうのか…。　ふーーっ！
　やれ、ひとあんしん……。",97,"Tyrasaurus:
""Oh! The Yeti are
coming!""
What! Oh, my mistake.
I feel better now.
",87,"Tyrannosaurus:
“Waa! A Ye[ti] [is] com[in]g[!!]




 W-what…? It['s] not?

 Whew! Thank goodness[!”]



",">gruh< It['s] [the] Ye[ti][!!]





W-what['s]…?

No, [it]['s] just a snack.
We['r]e safe for now!


","“Is it something different? Whew! Thank goodness, we're safe!”"
"ケーッ！ケッケッケー！！
また、いっぴき　ドレイが
きおったわい！",49,"
Ha...ha...ha...


Here comes the slave.
",48,">keee< >kekeke<

Yet ano[the]r s[la]ve!



",">kweeeeeheh<

Heh heh! Ano[the]r s[la]ve [in]
[the] trap! >keke<


",
