Parent,Name,Download,System,Name (original),Translated Title,Status,Adult,Offensive,Obsolete Version,Back Catalog,Retrieved By,Retrieved Date,Source,Notes,Size,CRC32,MD5,SHA-1,Id,Authors,Short Authors,Url,Other Urls,Version,Release Date,Options,Labels,Id (2),Authors (2),Short Authors (2),Url (2),Other Urls (2),Version (2),Release Date (2),Options (2),Labels (2),Id (3),Authors (3),Short Authors (3),Url (3),Other Urls (3),Version (3),Release Date (3),Options (3),Labels (3),Id (4),Authors (4),Short Authors (4),Url (4),Other Urls (4),Version (4),Release Date (4),Options (4),Labels (4),Id (5),Authors (5),Short Authors (5),Url (5),Other Urls (5),Version (5),Release Date (5),Options (5),Labels (5)
3x3 Eyes - Juuma Houkan (Japan).sfc,"3x3 Eyes - Juuma Houkan (Japan) [T-En by Atomizer_Zero, FamilyGuy, AkiHizirino, mkwong98 (v1.01)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/3x3 Eyes - Juuma Houkan (Japan).sfc/3x3 Eyes - Juuma Houkan (Japan) [T-En by Atomizer_Zero, FamilyGuy, AkiHizirino, mkwong98 (v1.01)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,,Fully Playable,,,,,JuMaFuSe,2023-03-21,Trusted,,2097152,b455b7a4,ace1abe5f48d24e1512cbc6541f171be,638272dcdda92bd233e89dbd2d4a4cfad1b9459c,,"Atomizer_Zero, FamilyGuy, AkiHizirino, mkwong98",,https://www.romhacking.net/translations/2835/,,1.01,2017-02-02,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Captain Tsubasa III - Koutei no Chousen (Japan).sfc,"Captain Tsubasa III - Challenge of Kaiser (Japan) [T-En by pianohombre (v1.0)] [Fix by Morhamms357, pianohombre (v0.9)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Captain Tsubasa III - Koutei no Chousen (Japan).sfc/Captain Tsubasa III - Challenge of Kaiser (Japan) [T-En by pianohombre (v1.0)] [Fix by Morhamms357, pianohombre (v0.9)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,true,Fully Playable,,,,,JuMaFuSe,2023-05-05,Trusted,,1048576,de06e185,4ce4850c63d2fb89bff3adbf4365aff8,02515e9336fe65e92f16af0257d2e7f14dfb5eef,,pianohombre,,https://www.romhacking.net/translations/6004/,,1.0,2021-03-14,,T-En,,"Morhamms357, pianohombre",,https://www.romhacking.net/translations/6862/,,0.9,2023-03-14,,Fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Captain Tsubasa III - Koutei no Chousen (Japan).sfc,Captain Tsubasa III - Challenge of Kaiser (Japan) [T-En by pianohombre (v1.0)].sfc,https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Captain Tsubasa III - Koutei no Chousen (Japan).sfc/Captain Tsubasa III - Challenge of Kaiser (Japan) [T-En by pianohombre (v1.0)].sfc/romhack.bps,Nintendo - Super Nintendo Entertainment System,,true,Fully Playable,,,,,JuMaFuSe,2023-05-05,Trusted,,1048576,68df01a0,6567ceb7ab467ed84f5a3671da710225,a5b3ad4a4f197d2e1f35f6d0d6dd9c7f2c7a9bc4,,pianohombre,,https://www.romhacking.net/translations/6004/,,1.0,2021-03-14,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chaos Seed - Fuusui Kairouki (Japan).sfc,"Chaos Seed - Feng Shui Chronicles (Japan) [T-En by Dynamic-Designs, Draken, Wildbill, Bongo`, Manske, Red Soul (v1.02)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Chaos Seed - Fuusui Kairouki (Japan).sfc/Chaos Seed - Feng Shui Chronicles (Japan) [T-En by Dynamic-Designs, Draken, Wildbill, Bongo`, Manske, Red Soul (v1.02)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,true,Fully Playable,,,,,JuMaFuSe,2023-03-21,Trusted,,3145728,ab1e2bbc,ae26fb0c812b2105f3adfd1fa93baa99,956aafdfea18b274baa8d84994d6b8cd0139427c,,"Dynamic-Designs, Draken, Wildbill, Bongo`, Manske, Red Soul",,https://www.romhacking.net/translations/2181/,,1.02,2014-12-25,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jikkyou Oshaberi Parodius (Japan).sfc,"Chatting Parodius Live! (Japan) [T-En by advancedpillow, Reld, Onoreto (v1.0)] [Performance by Kandowontu (v1.0)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Jikkyou Oshaberi Parodius (Japan).sfc/Chatting Parodius Live! (Japan) [T-En by advancedpillow, Reld, Onoreto (v1.0)] [Performance by Kandowontu (v1.0)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,true,Fully Playable,,,,,JuMaFuSe,2023-05-05,Trusted,,3145728,eabd8b9e,85656534cfda761f5ade154808a2df42,aa14d50810f03a94fb1dee188987b74548e2d385,,"advancedpillow, Reld, Onoreto",,https://www.romhacking.net/translations/6858/,,1.0,2023-03-09,,T-En,,Kandowontu,,https://patreon.com/kandowontu,https://twitter.com/kandowontu,1.0,2023-04-17,,Performance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jikkyou Oshaberi Parodius (Japan).sfc,"Chatting Parodius Live! (Japan) [T-En by advancedpillow, Reld, Onoreto (v1.0)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Jikkyou Oshaberi Parodius (Japan).sfc/Chatting Parodius Live! (Japan) [T-En by advancedpillow, Reld, Onoreto (v1.0)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,true,Fully Playable,,,,,JuMaFuSe,2023-05-05,Trusted,,3145728,17c7c83b,2e2576422bead3bfc1d18a2bdd7180a4,88868eb8dec43e855acf04cb0c33aa9b1af4e72a,,"advancedpillow, Reld, Onoreto",,https://www.romhacking.net/translations/6858/,,1.0,2023-03-09,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chrono Trigger (USA).sfc,"Chrono Trigger (USA) [T-En by Kajar Laboratories, KWhazit, ZeaLitY, JLukas, Vehek, Lena Andreia (v1.01)] [T-En by Doctor L, KWhazit (v1.01)] [Fix by LethargicOwl (v1.0)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Chrono Trigger (USA).sfc/Chrono Trigger (USA) [T-En by Kajar Laboratories, KWhazit, ZeaLitY, JLukas, Vehek, Lena Andreia (v1.01)] [T-En by Doctor L, KWhazit (v1.01)] [Fix by LethargicOwl (v1.0)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,,Fully Playable,,,,,JuMaFuSe,2023-05-05,Trusted,,6291456,4d35b71d,fc4d0b6dd08a87664f1beecb1dfb5f30,1e737d05f48aa81ed9d084452088186de70a6050,,"Kajar Laboratories, KWhazit, ZeaLitY, JLukas, Vehek, Lena Andreia",,https://www.romhacking.net/translations/1198/,,1.01,2007-10-05,,T-En,,"Doctor L, KWhazit",,https://www.romhacking.net/translations/1258/,,1.01,2008-03-29,,T-En,,LethargicOwl,,https://www.romhacking.net/translations/3072/,,1.0,2017-06-12,,Fix,,,,,,,,,,,,,,,,,,,,,,,,
Chrono Trigger (USA).sfc,"Chrono Trigger (USA) [T-En by Kajar Laboratories, KWhazit, ZeaLitY, JLukas, Vehek, Lena Andreia (v1.01)] [T-En by Doctor L, KWhazit (v1.01)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Chrono Trigger (USA).sfc/Chrono Trigger (USA) [T-En by Kajar Laboratories, KWhazit, ZeaLitY, JLukas, Vehek, Lena Andreia (v1.01)] [T-En by Doctor L, KWhazit (v1.01)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,,Fully Playable,,,,,JuMaFuSe,2023-05-05,Trusted,,6291456,3b91ac79,752399b9b2d8df2e41c2a8e825147af6,f91762330b9c985246ce53869a033fe26118e0a9,,"Kajar Laboratories, KWhazit, ZeaLitY, JLukas, Vehek, Lena Andreia",,https://www.romhacking.net/translations/1198/,,1.01,2007-10-05,,T-En,,"Doctor L, KWhazit",,https://www.romhacking.net/translations/1258/,,1.01,2008-03-29,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chrono Trigger (USA).sfc,"Chrono Trigger (USA) [T-En by Kajar Laboratories, KWhazit, ZeaLitY, JLukas, Vehek, Lena Andreia (v1.01)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Chrono Trigger (USA).sfc/Chrono Trigger (USA) [T-En by Kajar Laboratories, KWhazit, ZeaLitY, JLukas, Vehek, Lena Andreia (v1.01)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,,Fully Playable,,,,,JuMaFuSe,2023-05-05,Trusted,,6291456,d637bce7,a424f0e62d795ed27e710b376831e383,09b8d7a88eb9743aefb74a762d166acc98f239cc,,"Kajar Laboratories, KWhazit, ZeaLitY, JLukas, Vehek, Lena Andreia",,https://www.romhacking.net/translations/1198/,,1.01,2007-10-05,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chrono Trigger - Music Library (Japan).bs,"Chrono Trigger - Music Library (Japan) [T-En by Terminus Traduction, Neo Mithrandil (v1.00e)].bs","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Satellaview/Chrono Trigger - Music Library (Japan).bs/Chrono Trigger - Music Library (Japan) [T-En by Terminus Traduction, Neo Mithrandil (v1.00e)].bs/romhack.bps",Nintendo - Satellaview,,,Fully Playable,,,,,JuMaFuSe,2023-04-30,Trusted,,524288,0854cbcf,ac547efc5bd0f56e8dc143f84d563c35,ea0a6d60c015d0a80b9809fd091d181d9fc33bca,,"Terminus Traduction, Neo Mithrandil",,https://www.romhacking.net/translations/712/,,1.00e,2003-02-01,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clock Tower (Japan).sfc,"Clock Tower (Japan) [T-En by Aeon Genesis, Gideon Zhi, Tsama, Disnesquick, Akujin (v1.01)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Clock Tower (Japan).sfc/Clock Tower (Japan) [T-En by Aeon Genesis, Gideon Zhi, Tsama, Disnesquick, Akujin (v1.01)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,,Fully Playable,,,,,JuMaFuSe,2023-03-21,Trusted,,4194304,39dc613b,c0189ecd7227187ef560478dcc72a466,aa7045a208a9652f5e4c530812336f678698995c,,"Aeon Genesis, Gideon Zhi, Tsama, Disnesquick, Akujin",,https://www.romhacking.net/translations/302/,,1.01,2001-09-10,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clock Tower (Japan).sfc,"Clock Tower Deluxe (Japan) [T-En by Aeon Genesis, Gideon Zhi, Tsama, Disnesquick, Akujin (v1.01)] [Overhaul by BobSchneeder45 (v2.0) (Opt Classic Chase)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Clock Tower (Japan).sfc/Clock Tower Deluxe (Japan) [T-En by Aeon Genesis, Gideon Zhi, Tsama, Disnesquick, Akujin (v1.01)] [Overhaul by BobSchneeder45 (v2.0) (Opt Classic Chase)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,true,Fully Playable,,,,,JuMaFuSe,2023-05-05,Trusted,,4194304,8418d092,06911278a59d8ec92efbf608685d22e9,8b5cc4510901d17be7fe20e5c8bb0e496761b5f0,,"Aeon Genesis, Gideon Zhi, Tsama, Disnesquick, Akujin",,https://www.romhacking.net/translations/302/,,1.01,2001-09-10,,T-En,,BobSchneeder45,,https://www.romhacking.net/hacks/5397/,,2.0,2023-01-08,Classic Chase,Overhaul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clock Tower (Japan).sfc,"Clock Tower Deluxe (Japan) [T-En by Aeon Genesis, Gideon Zhi, Tsama, Disnesquick, Akujin (v1.01)] [Overhaul by BobSchneeder45 (v2.0)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Clock Tower (Japan).sfc/Clock Tower Deluxe (Japan) [T-En by Aeon Genesis, Gideon Zhi, Tsama, Disnesquick, Akujin (v1.01)] [Overhaul by BobSchneeder45 (v2.0)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,true,Fully Playable,,,,,JuMaFuSe,2023-05-05,Trusted,,4194304,08e67afc,d242bdb595076d407ac06a1c3ac369ae,f73b3eafc15a0979136c53775aa1bc27ae347ded,,"Aeon Genesis, Gideon Zhi, Tsama, Disnesquick, Akujin",,https://www.romhacking.net/translations/302/,,1.01,2001-09-10,,T-En,,BobSchneeder45,,https://www.romhacking.net/hacks/5397/,,2.0,2023-01-08,,Overhaul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clockwerx (Japan).sfc,"Clockwerx (Japan) [T-En by MrRichard999, AgentOrange, pacnsacdave (v0.75b)] [i].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Clockwerx (Japan).sfc/Clockwerx (Japan) [T-En by MrRichard999, AgentOrange, pacnsacdave (v0.75b)] [i].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,,Incomplete,,,,,JuMaFuSe,2023-03-21,Trusted,,524800,ff8b0576,3dc684c9c058ffc617f227d092e52445,bac72bae123f6d287b72e547e7776b4d1486bc42,,"MrRichard999, AgentOrange, pacnsacdave",,https://www.romhacking.net/translations/2233/,,0.75b,2015-11-30,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cooly Skunk (Japan) (Demo).bs,"Cooly Skunk (Japan) [T-En by Psyklax, Diogo Ribeiro (v1.1)] [Fix by denim, celebi23 (v1.1)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Satellaview/Cooly Skunk (Japan) (Demo).bs/Cooly Skunk (Japan) [T-En by Psyklax, Diogo Ribeiro (v1.1)] [Fix by denim, celebi23 (v1.1)].sfc/romhack.bps",Nintendo - Satellaview,,true,Fully Playable,,,,,JuMaFuSe,2023-05-05,Trusted,,1048576,0ebd3ac8,8f6f5c58fb7e82141db1ae9c5ecbd09e,d9fc6c42aad51c38e1873000d157a7265f95c465,,"Psyklax, Diogo Ribeiro",,https://www.romhacking.net/translations/5370/,"https://snescentral.com/article.php?id=1242, https://www.gamingalexandria.com/wp/2020/01/cooly-skunk-snes-unreleased/",1.1,2020-02-01,,T-En,,"denim, celebi23",,https://www.romhacking.net/hacks/6693/,,1.1,2022-03-27,,Fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cooly Skunk (Japan) (Demo).bs,"Cooly Skunk (Japan) [T-En by Psyklax, Diogo Ribeiro (v1.1)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Satellaview/Cooly Skunk (Japan) (Demo).bs/Cooly Skunk (Japan) [T-En by Psyklax, Diogo Ribeiro (v1.1)].sfc/romhack.bps",Nintendo - Satellaview,,true,Fully Playable,,,,,JuMaFuSe,2023-05-05,Trusted,,1048576,2e4fc3fd,112332cc612043fc5341baa96618a45a,12c32db7e1825d2d843bea3a0faf770faeeac900,,"Psyklax, Diogo Ribeiro",,https://www.romhacking.net/translations/5370/,"https://snescentral.com/article.php?id=1242, https://www.gamingalexandria.com/wp/2020/01/cooly-skunk-snes-unreleased/",1.1,2020-02-01,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crystal Beans from Dungeon Explorer (Japan).sfc,"Crystal Beans from Dungeon Explorer (Japan) [T-En by Hiei-, Neige, Pennywise (v1.1)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Crystal Beans from Dungeon Explorer (Japan).sfc/Crystal Beans from Dungeon Explorer (Japan) [T-En by Hiei-, Neige, Pennywise (v1.1)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,,Fully Playable,,,,,JuMaFuSe,2023-03-21,Trusted,,2097152,43841919,8d1afb023d5c751ec3579d34ccc66839,6fcb8199f1c59125372f0c8562f90541341fcc87,,"Hiei-, Neige, Pennywise",,https://www.romhacking.net/translations/1710/,,1.1,2012-10-25,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cu-On-Pa SFC (Japan).sfc,"Cu-On-Pa SFC (Japan) [T-En by Aeon Genesis, Gideon Zhi, Akujin (v1.00)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Cu-On-Pa SFC (Japan).sfc/Cu-On-Pa SFC (Japan) [T-En by Aeon Genesis, Gideon Zhi, Akujin (v1.00)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,,Fully Playable,,,,,JuMaFuSe,2023-03-21,Trusted,,1048576,3892cb40,878da298205e5c395619cf5d0443b3dc,d757b859f1c5fb08eeba9492c0f5436c4aabd1e5,,"Aeon Genesis, Gideon Zhi, Akujin",,https://www.romhacking.net/translations/303/,,1.00,2001-10-06,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyber Knight (Japan).sfc,"Cyber Knight (Japan) [T-En by Aeon Genesis, Gideon Zhi, Sogabe, Cidolfas, Taskforce (v1.01)] [Fix by mteam, mziab (v1.00) (Opt Easy Mode)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Cyber Knight (Japan).sfc/Cyber Knight (Japan) [T-En by Aeon Genesis, Gideon Zhi, Sogabe, Cidolfas, Taskforce (v1.01)] [Fix by mteam, mziab (v1.00) (Opt Easy Mode)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,,Fully Playable,,,,,JuMaFuSe,2023-05-05,Trusted,,1048576,d99b556c,544082c1518e128cf56241dcfaef56c9,8cbacdb3b2ee1874dd0d05835f8ccecc753e0c02,,"Aeon Genesis, Gideon Zhi, Sogabe, Cidolfas, Taskforce",,https://www.romhacking.net/translations/304/,,1.01,2001-12-17,,T-En,,"mteam, mziab",,https://www.romhacking.net/translations/6723/,,1.00,2022-11-23,Easy Mode,Fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyber Knight (Japan).sfc,"Cyber Knight (Japan) [T-En by Aeon Genesis, Gideon Zhi, Sogabe, Cidolfas, Taskforce (v1.01)] [Fix by mteam, mziab (v1.00)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Cyber Knight (Japan).sfc/Cyber Knight (Japan) [T-En by Aeon Genesis, Gideon Zhi, Sogabe, Cidolfas, Taskforce (v1.01)] [Fix by mteam, mziab (v1.00)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,,Fully Playable,,,,,JuMaFuSe,2023-05-05,Trusted,,1048576,8b5f8530,e7cc5c035ae71474923fef75944f1f72,4fef361e07d0093350a4fb5129721182deff0aa7,,"Aeon Genesis, Gideon Zhi, Sogabe, Cidolfas, Taskforce",,https://www.romhacking.net/translations/304/,,1.01,2001-12-17,,T-En,,"mteam, mziab",,https://www.romhacking.net/translations/6723/,,1.00,2022-11-23,,Fix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyber Knight (Japan).sfc,"Cyber Knight (Japan) [T-En by Aeon Genesis, Gideon Zhi, Sogabe, Cidolfas, Taskforce (v1.01)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Cyber Knight (Japan).sfc/Cyber Knight (Japan) [T-En by Aeon Genesis, Gideon Zhi, Sogabe, Cidolfas, Taskforce (v1.01)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,,Fully Playable,,,,,JuMaFuSe,2023-03-21,Trusted,,1048576,4ee0c49e,bd6f9cb6e24a98de9f9f6482020af579,b89f72fe08013d092e147c9736d5359d71302b9a,,"Aeon Genesis, Gideon Zhi, Sogabe, Cidolfas, Taskforce",,https://www.romhacking.net/translations/304/,,1.01,2001-12-17,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyber Knight II - Chikyuu Teikoku no Yabou (Japan).sfc,"Cyber Knight II - Chikyuu Teikoku no Yabou (Japan) [T-En by Aeon Genesis, Gideon Zhi, Deuce, g8z et al, oacat (v1.00)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Cyber Knight II - Chikyuu Teikoku no Yabou (Japan).sfc/Cyber Knight II - Chikyuu Teikoku no Yabou (Japan) [T-En by Aeon Genesis, Gideon Zhi, Deuce, g8z et al, oacat (v1.00)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,,Fully Playable,,,,,JuMaFuSe,2023-03-21,Trusted,,2097152,5b1263e0,4513cd4ca6dc02834faa1d490c731e1d,d72786b580e89176bd1d80cbbaf41a6288eb4c26,,"Aeon Genesis, Gideon Zhi, Deuce, g8z et al, oacat",,https://www.romhacking.net/translations/910/,,1.00,2005-11-17,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyborg 009 (Japan).sfc,"Cyborg 009 (Japan) [T-En by Aeon Genesis, J2e Translations, Gideon Zhi, AnusP, Mariko Sadakane, Eiko Ishakawa, Reiko, Chip (v1.00)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Cyborg 009 (Japan).sfc/Cyborg 009 (Japan) [T-En by Aeon Genesis, J2e Translations, Gideon Zhi, AnusP, Mariko Sadakane, Eiko Ishakawa, Reiko, Chip (v1.00)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,,Fully Playable,,,,,JuMaFuSe,2023-03-21,Trusted,,1114112,918a9cc5,c5c28a7893a47d263067819ab9f2b58a,8fa67bf13821a3bddc53f31796c3edbc5cd68c78,,"Aeon Genesis, J2e Translations, Gideon Zhi, AnusP, Mariko Sadakane, Eiko Ishakawa, Reiko, Chip",,https://www.romhacking.net/translations/758/,,1.00,2004-01-07,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dai-4-ji Super Robot Taisen (Japan).sfc,"Dai-4-ji Super Robot Taisen (Japan) [T-En by SadNES cITy Translations, Fraka, Max (v0.25)] [i].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Dai-4-ji Super Robot Taisen (Japan).sfc/Dai-4-ji Super Robot Taisen (Japan) [T-En by SadNES cITy Translations, Fraka, Max (v0.25)] [i].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,,Incomplete,,,,,JuMaFuSe,2023-03-21,Trusted,,3145728,df7805df,854c6944e16431b66f7c4a359dccea25,b7970c18c99c37f7c810689550ddd9406e6ae8a5,,"SadNES cITy Translations, Fraka, Max",,https://www.romhacking.net/translations/467/,,0.25,1999-06-01,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daisenryaku Expert WWII - War in Europe (Japan).sfc,Daisenryaku Expert WWII - War in Europe (Japan) [T-En by gc8tech (v0.1)] [i].sfc,https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Daisenryaku Expert WWII - War in Europe (Japan).sfc/Daisenryaku Expert WWII - War in Europe (Japan) [T-En by gc8tech (v0.1)] [i].sfc/romhack.bps,Nintendo - Super Nintendo Entertainment System,,,Incomplete,,,,,JuMaFuSe,2023-03-21,Trusted,,2097152,cc9b8736,32b6469f867574df0b78b179cb963bc8,984bd4bc60ce6eafa856e7973c0f1a055fdf517d,,gc8tech,,https://www.romhacking.net/translations/2493/,,0.1,2015-10-12,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dark Half (Japan).sfc,"Dark Half (Japan) [T-En by Aeon Genesis, Eien Ni Hen, Gideon Zhi (v1.00)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Dark Half (Japan).sfc/Dark Half (Japan) [T-En by Aeon Genesis, Eien Ni Hen, Gideon Zhi (v1.00)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,,Fully Playable,,,,,JuMaFuSe,2023-03-21,Trusted,,4194304,18877841,1095474903c14921a17edb56a2d58870,8567b555a998aa3df29bd2fc7f6c83c296cd9366,,"Aeon Genesis, Eien Ni Hen, Gideon Zhi",,https://www.romhacking.net/translations/2344/,,1.00,2015-05-24,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dark Law - Meaning of Death (Japan).sfc,"Dark Law - Meaning of Death (Japan) [T-En by Aeon Genesis, Gideon Zhi, Haeleth (v1.00)].sfc","https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Dark Law - Meaning of Death (Japan).sfc/Dark Law - Meaning of Death (Japan) [T-En by Aeon Genesis, Gideon Zhi, Haeleth (v1.00)].sfc/romhack.bps",Nintendo - Super Nintendo Entertainment System,,,Fully Playable,,,,,JuMaFuSe,2023-03-21,Trusted,,4194304,c383a51c,381c7c7a339f647d193486e6fe7c84a7,81fcca101b13713b4a822062fd3452d7f5b059cc,,"Aeon Genesis, Gideon Zhi, Haeleth",,https://www.romhacking.net/translations/307/,,1.00,2007-03-28,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Densetsu no Ogre Battle - The March of the Black Queen (Japan) (NP).sfc,Densetsu no Ogre Battle - The March of the Black Queen (Japan) (NP) [T-En by FinS (v1.2)].sfc,https://github.com/videogame-archive/romhack-archive/raw/main/Nintendo - Super Nintendo Entertainment System/Densetsu no Ogre Battle - The March of the Black Queen (Japan) (NP).sfc/Densetsu no Ogre Battle - The March of the Black Queen (Japan) (NP) [T-En by FinS (v1.2)].sfc/romhack.bps,Nintendo - Super Nintendo Entertainment System,,,Fully Playable,,,,,JuMaFuSe,2023-03-21,Trusted,,2097152,62b347fd,b84f1af95a599fe0ce2c92e35fd814bd,fa37dfdcc2e75cc8c5b9935f76e15cd684730f0f,,FinS,,https://www.romhacking.net/translations/3807/,,1.2,2018-09-20,,T-En,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
